,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content
30643,20201103,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP,text/html,text/plain,eu,"{""eMeterError"":true}"
32571,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kksyqiloaun7uwjy44rqouauat0nia&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/05/provincial-pandemic-adviser-and-ceo-of-hospitals-in-niagara-and-hamilton-took-holiday-to-dominican-republic-says-cbc.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32593,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kksyt4i58ta53vy7ickq01tu51mvn&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/06/employees-at-shoppers-zehrs-stores-in-fonthill-and-niagara-falls-test-positive-for-covid-19.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32608,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kksywf8xqbqitr4g78y3xqvxmafg&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/business/2021/01/06/shift-from-farm-markets-to-online-stores-by-notl-farmers-signals-change-in-consumer-behaviour-during-pandemic.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32634,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kksyzvuelg1iwmx48yn4zls2v19uwr&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/06/covid-vaccine-coming-to-niagara-next-week-oosterhoff.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32639,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kksz2b30giiffd56tc7mj7lk0lue6t&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/06/a-look-back-at-june-2020-in-niagara.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32653,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kksz580dkabngbp2kulqe5xfmb9ts&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/06/niagara-health-workers-disrespected-disappointed-by-bosss-caribbean-vacation.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32672,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kksz73ymchy7lb2mic6dt9loyuz9xm&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/06/niagaras-front-line-health-care-workers-will-be-first-to-get-vaccinated-next-week.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32689,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kksz8sod5f4w95r0y9ozy5x9tdvxsq&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/06/stewart-out-as-niagara-health-ceo.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32705,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkszayr4lywivkuam8sxiht2z5cdug&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/07/a-look-back-at-july-2020-in-niagara.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32729,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkszf0sbkzkg6fconrssvceknyik9d&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/07/report-of-high-numbers-follows-news-that-a-vaccination-program-will-finally-start-in-niagara-next-week-targeting-front-line-health-care-workers-in-long-term-care-settings-as-well-as-some-hospital-sta.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32739,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkszgulwbf2zeus55exxwuj7ocnnn&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/07/niagara-could-start-identifying-workplace-outbreaks.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32752,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkszizi3vy5brl80k1dv0wk0qpqtqq&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/07/st-catharines-hospital-er-remains-open-despite-covid-19-outbreak.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32769,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkszlnpkuw1phh6apb92t6erktn7&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/07/ontario-extends-online-learning-until-jan-25.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32788,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkszoq6vl8bb0wf8oaqphorbyxah&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/08/valbruna-asw-inc-president-tim-clutterbuck-expects-improvements-in-2021.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32803,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkszr2x1x6tjwh5iufecy93xhst31&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/opinion/editorials/2021/01/08/theres-an-urgent-need-to-get-niagaras-ltc-residents-vaccinated.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32829,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kksztds7uify4fn5ayiqehlkotajb&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/08/record-number-of-new-covid-19-cases-reported-in-niagara-friday.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32841,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkszwfjl0no10cxj1auq6foilz9m49e&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/life/food-wine/restaurants/2021/01/08/fireside-welland-looks-ahead-to-2021-filled-with-gratitude-for-community-support.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32858,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkszz38j0obknpro9pn9z83xdj3w2nh&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/business/2021/01/08/december-was-brutal-month-for-niagaras-tourism-retail-industries.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32879,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt00z3xbgqns4tpa5vifug0v1qto&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/08/extended-more-stringent-lockdown-likely-after-record-covid-19-cases-reported.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32895,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt03n571kpslhag0sznadj6sekiul&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/council/2021/01/08/long-term-care-residents-should-be-top-priority-for-covid-19-vaccine-hirji.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32915,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt059z6x38n0ydnkeqvxicofzz5n&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/09/covid-19-cases-grow-by-138-but-no-new-deaths-in-niagara.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32924,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt07cwkg4khrql13zyrnz31bme5j&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/09/niagara-leaders-draft-plan-to-deal-with-second-wave-of-covid-19.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32937,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt0cf1rgpk1rdgfllpnsz2jn0wels&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/08/labour-shortage-may-be-a-result-of-the-pandemic-says-chair-of-niagara-industrial-associations-board.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32951,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt0g1v0psqigsv9fjlcd0wofazm8&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/10/a-look-back-at-august-2020-in-niagara.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32982,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt0qq9mhg8xfkv9o3cr80a1si89nj&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/11/niagaras-new-covid-case-count-continues-steady-rise.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
32990,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt0vj5uw748uf1kwdria8byj8atz&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/business/2021/01/11/retail-and-hospitality-industries-hit-hard-by-covid-19-in-2020-says-chamber-executive-director.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33008,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt0ze2rzrd63445uvnmqpm2rpas5d&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/11/a-look-back-at-september-2020-in-niagara.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33017,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt12fs6xqawr24cj3pcuhoqn1caj&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/council/2021/01/11/ioannoni-wants-more-council-participation-in-niagara-falls-pandemic-response.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33038,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt177fw9jx1kyjadscmqu7qpjhw2&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/11/efforts-to-stop-covid-19-have-kept-influenza-at-bay-in-niagara.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33063,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt1dt78hrq1fqq14qjqeadd1j7hi&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/11/rising-covid-19-tide-is-blinding-niagaras-public-health-department.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33079,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt1hdgixevoedeymtd0r39tbpa1d&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/12/anonymous-donor-supporting-fourth-grocery-giveaway-in-niagara-falls.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33100,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt1muskyz4fqbfotjec1mdyr8cd2m&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/life/2021/01/12/niagara-social-service-agencies-hope-lessons-learned-in-2020-result-in-changes-for-2021.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33120,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt1qf5p4ucsb0hs1ja8zcys1817sh&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/12/beer-store-says-employee-at-st-catharines-outlet-tested-positive-for-covid-19.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33139,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt1sz4q4oqsix7oc2rqtj932tirqm&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/12/niagara-reports-120-new-covid-cases-as-stricter-lockdown-looms.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33161,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt1zr6214eumfla18f0h0mak7ix77&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/12/students-with-special-educational-needs-returned-to-niagara-classrooms-monday.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33201,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt2eyhfv6unh68p36e278878121l4&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/13/a-look-back-at-october-2020-in-niagara.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33224,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt2icsinlxjz4svj3pi6kxnr36osh&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/13/niagara-vaccine-rollout-starts-region-reports-190-new-covid-cases-wednesday-death-toll-over-200.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33231,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt2pv8zp2y98gp6buh9j2y1jepzd&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/13/ridley-college-grad-plays-leading-role-in-developing-astrazeneca-covid-19-vaccine.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33260,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt36oiaqzd32k911usffjyd54o9&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/13/police-issued-covid-violation-fines-at-welland-home-due-to-safety-concern-inside.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33273,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt3axarn8uskv8i5edh4zg7150y9i&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/entertainment/2021/01/13/niagara-students-virtual-talent-show-to-benefit-pathstone-mental-health.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33304,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt3umpr5i2k6gw4jfmi8a20t0zp6j&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/13/first-niagara-vaccination-a-momentous-milestone-in-fight-against-covid-19.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33319,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt3ugi3w7we209twvc78j73nfmh3g&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/13/niagara-municipalities-preparing-for-new-provincial-restrictions.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33350,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt3wnbk1awecwghbg2q1bsgcworq&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/13/welland-urging-outdoor-rink-users-to-wear-masks-leave-non-essential-belongings-at-home.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33386,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt3wvn99weq8muntsdwev62xh8hcc&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/14/a-look-back-at-november-2020.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
33416,20210206,emeter-nam.mppglobal.com,https://emeter-nam.mppglobal.com/probes/JSONP?Cookie=AccessToken=idv2kkt3z6lh3mx38kmug90owu39a8dgo&content=post&REQUEST_URI=https://www.stcatharinesstandard.ca/news/niagara-region/2021/01/14/niagara-reports-136-new-covid-cases-as-vaccine-rollout-swings-into-day-2.html&X-TokenId=A3E8650F772B49B69E044DAC39BE3AD3&callback=__jp0,text/html,text/plain,en,"__jp0({""MeterCounts"":{""articleCount"":0,""TheSpecArticleCount"":0,""TherecordArticleCount"":0,""ThepeterboroughexaminerArticleCount"":0},""AllowAccess"":true});"
